,c_International_plan,c_Voice_mail_plan,Number vmail messages,Total minutes,Total charge,Customer service calls,Churn
2383,0,1,22,584.8,52.589999999999996,1,0
2384,1,0,0,553.1,63.74000000000001,0,1
2385,0,1,35,560.6,57.8,2,1
2386,0,0,0,530.3,50.730000000000004,0,0
2387,1,0,0,612.5,57.19,1,0
2388,0,0,0,575.1,57.730000000000004,0,0
2389,0,0,0,684.6,68.44,1,0
2390,0,0,0,561.9,52.56,7,1
2391,0,0,0,717.1999999999999,74.75,3,1
2392,0,0,0,493.9,46.37,1,0
2393,0,0,0,660.1,59.839999999999996,2,0
2394,0,0,0,473.1,54.76,1,0
2395,0,0,0,657.3,69.13,3,0
2396,0,1,12,551.7,56.75,2,0
2397,1,0,0,402.7,41.25,3,1
2398,0,0,0,668.9,72.22,3,0
2399,0,1,28,522.5999999999999,52.50000000000001,1,0
2400,0,0,0,573.5999999999999,60.010000000000005,1,0
2401,0,1,31,552.7,59.870000000000005,2,0
2402,0,1,30,641.2,72.1,0,0
2403,0,0,0,702.0,70.85999999999999,0,0
2404,0,0,0,679.0000000000001,67.21000000000001,1,0
2405,0,0,0,654.5,65.72,3,0
2406,0,0,0,507.3,47.8,1,0
2407,0,0,0,724.9,76.89,3,1
2408,0,0,0,532.6999999999999,48.98,1,0
2409,0,0,0,632.6,62.33,2,0
2410,0,0,0,552.4,55.28,1,0
2411,0,1,39,629.1000000000001,69.95,5,0
2412,0,0,0,467.6,42.26,2,0
2413,0,0,0,517.1999999999999,47.09,1,0
2414,0,0,0,636.8000000000001,61.76,2,0
2415,0,0,0,532.8,53.230000000000004,0,0
2416,0,1,25,619.3,54.410000000000004,2,0
2417,0,0,0,694.4,72.32000000000001,5,0
2418,0,0,0,536.3000000000001,52.050000000000004,2,0
2419,0,0,0,726.3999999999999,75.47000000000001,3,1
2420,0,1,23,564.8,59.02,1,0
2421,0,1,33,484.69999999999993,45.38,0,0
2422,0,1,35,420.1,44.18,4,1
2423,0,0,0,383.0,42.63999999999999,1,0
2424,0,1,22,414.00000000000006,50.04,2,0
2425,0,1,32,659.4,66.08,6,0
2426,0,1,28,718.5,73.42,4,0
2427,0,0,0,656.0999999999999,60.38,1,0
2428,0,1,34,584.2,56.879999999999995,0,0
2429,0,0,0,589.3,60.29,3,0
2430,0,0,0,385.8,36.85,1,0
2431,0,0,0,618.9,58.910000000000004,1,0
2432,0,1,42,535.4000000000001,64.55,1,0
2433,0,0,0,509.5,45.12,4,1
2434,0,0,0,598.3,64.28,3,0
2435,0,0,0,656.0,60.56,0,0
2436,0,1,28,495.2,43.13999999999999,2,0
2437,0,0,0,647.7,57.59,0,0
2438,0,0,0,505.59999999999997,43.87,0,0
2439,0,0,0,530.0,57.3,1,0
2440,0,0,0,610.1,56.669999999999995,1,0
2441,0,0,0,686.3,76.34,2,1
2442,0,0,0,401.7,34.1,1,0
2443,0,0,0,542.8,57.63,0,0
2444,0,0,0,558.9,53.31,3,0
2445,0,0,0,579.5999999999999,56.449999999999996,4,1
2446,0,0,0,623.9,61.85,1,0
2447,0,0,0,578.0,53.19,2,0
2448,0,0,0,654.1,63.66000000000001,0,0
2449,0,0,0,579.4,60.59,0,0
2450,0,0,0,570.7,57.69,2,0
2451,0,0,0,569.3,49.6,1,0
2452,0,0,0,583.5,60.30000000000001,3,0
2453,0,1,35,502.7,46.71999999999999,2,0
2454,0,0,0,762.1,70.28,3,0
2455,0,0,0,703.6999999999999,69.69,2,0
2456,0,1,31,567.6,63.54,0,0
2457,0,1,25,460.3,51.86999999999999,1,0
2458,0,1,29,640.0,65.85,3,0
2459,0,0,0,501.6,44.29,0,0
2460,0,1,21,517.2,54.410000000000004,2,0
2461,0,1,26,547.4,53.11000000000001,1,0
2462,0,0,0,558.7,55.730000000000004,3,1
2463,0,1,34,464.20000000000005,51.510000000000005,1,0
2464,0,0,0,737.0,80.74,0,1
2465,0,1,38,614.4,59.59,2,0
2466,0,0,0,401.0,36.760000000000005,1,0
2467,0,1,40,618.5,56.050000000000004,2,0
2468,0,0,0,495.9,52.52,2,0
2469,0,1,29,823.5,79.69,0,0
2470,0,0,0,412.4,36.7,1,0
2471,0,0,0,498.4,47.64,5,1
2472,0,0,0,508.3,53.22,0,0
2473,0,0,0,610.6999999999999,60.760000000000005,6,0
2474,0,0,0,707.0,69.77,0,0
2475,0,0,0,611.5,60.150000000000006,2,0
2476,1,0,0,588.0999999999999,51.620000000000005,3,0
2477,1,0,0,560.6000000000001,63.39000000000001,3,0
2478,0,0,0,717.7,66.00999999999999,0,0
2479,0,1,29,605.6,62.980000000000004,1,0
2480,0,1,30,450.69999999999993,47.129999999999995,3,0
2481,0,0,0,575.7,49.55,1,0
2482,0,0,0,465.3,40.88999999999999,0,0
2483,0,0,0,751.5,74.91999999999999,2,1
2484,0,0,0,492.70000000000005,47.620000000000005,1,0
2485,0,1,27,665.6,66.09,1,0
2486,0,1,36,659.5999999999999,75.37000000000002,3,0
2487,0,0,0,530.8,56.97,2,0
2488,0,0,0,548.9,57.52,0,0
2489,0,0,0,566.4,55.83,0,0
2490,0,0,0,663.8,61.45,0,0
2491,0,1,32,521.9000000000001,50.57,1,0
2492,0,0,0,749.3,70.25,2,0
2493,0,1,13,579.6999999999999,62.419999999999995,0,0
2494,0,1,26,520.4,49.46,1,0
2495,0,0,0,729.9,62.53,1,0
2496,0,1,30,487.5,45.489999999999995,2,0
2497,1,0,0,533.9000000000001,54.45,0,0
2498,0,1,28,668.6,63.58,1,0
2499,0,1,32,612.3000000000001,62.699999999999996,1,0
2500,0,0,0,491.90000000000003,49.339999999999996,7,1
2501,0,0,0,755.9000000000001,82.45,2,1
2502,0,0,0,607.2,66.89,4,0
2503,0,0,0,662.0,63.28000000000001,1,0
2504,0,1,33,629.7,59.39999999999999,1,0
2505,0,0,0,525.0,47.34,0,0
2506,0,1,21,673.3,73.94,2,0
2507,0,0,0,459.30000000000007,49.36,1,0
2508,0,0,0,573.3000000000001,60.24,3,0
2509,0,1,17,636.8999999999999,64.86,0,0
2510,0,1,24,687.8,68.54,3,0
2511,0,0,0,574.6,55.10000000000001,4,1
2512,0,0,0,551.0,56.53,3,0
2513,0,1,16,486.1,47.21999999999999,2,0
2514,0,1,25,455.0,48.17,3,0
2515,0,0,0,598.0999999999999,58.74,5,0
2516,0,0,0,802.0,87.35000000000001,2,1
2517,0,0,0,612.9,58.31,2,0
2518,0,0,0,387.09999999999997,42.919999999999995,3,0
2519,0,0,0,520.1,49.91,3,0
2520,0,0,0,472.0,49.629999999999995,2,0
2521,0,0,0,611.5,56.60000000000001,2,0
2522,0,1,31,653.7,69.99,1,0
2523,0,0,0,521.9999999999999,56.660000000000004,2,0
2524,0,0,0,522.8,46.900000000000006,3,0
2525,0,0,0,522.3,49.42,5,1
2526,0,0,0,598.1999999999999,60.57,3,0
2527,0,0,0,688.5999999999999,65.18,1,0
2528,1,0,0,696.3,70.64,0,1
2529,0,0,0,626.1999999999999,65.32,1,0
2530,0,0,0,795.3000000000001,76.25,0,1
2531,0,0,0,575.4,62.120000000000005,2,0
2532,0,1,47,558.5999999999999,56.43000000000001,2,0
2533,1,0,0,500.7,49.0,4,1
2534,0,0,0,634.9,61.86,3,0
2535,0,0,0,711.9,68.73,2,0
2536,0,0,0,513.8,51.55,0,0
2537,0,1,30,701.7,73.39999999999999,2,0
2538,0,0,0,668.2,69.02,1,0
2539,0,1,44,640.9,64.88,1,0
2540,0,0,0,727.4000000000001,74.97999999999999,2,1
2541,0,0,0,570.8,61.68000000000001,1,0
2542,0,0,0,787.5,78.14999999999999,1,1
2543,0,0,0,434.4,39.910000000000004,4,1
2544,0,0,0,584.1,52.51,0,0
2545,0,0,0,654.6000000000001,64.93,1,0
2546,0,0,0,704.7,72.25,3,0
2547,0,0,0,616.1999999999999,55.97,3,0
2548,0,1,43,493.5,33.04,2,0
2549,0,1,28,734.8999999999999,77.66999999999999,0,0
2550,0,0,0,418.90000000000003,44.209999999999994,0,0
2551,0,0,0,595.5,60.15,1,0
2552,1,0,0,423.90000000000003,44.94,1,0
2553,0,0,0,562.6,62.26,5,0
2554,0,0,0,556.1999999999999,58.45,3,0
2555,0,0,0,631.2,60.85,0,0
2556,0,0,0,532.1999999999999,56.419999999999995,3,0
2557,1,0,0,659.9,65.1,1,0
2558,1,0,0,674.7,72.44,0,1
2559,0,0,0,506.7,54.120000000000005,6,1
2560,0,0,0,572.5,63.21999999999999,0,1
2561,0,1,37,591.8,57.51,2,0
2562,0,1,29,592.7,64.19,2,0
2563,0,0,0,602.4000000000001,58.15,1,0
2564,0,0,0,722.0,72.99,0,0
2565,0,1,32,550.3,53.13999999999999,2,0
2566,1,0,0,359.9,35.24999999999999,1,0
2567,0,1,32,637.0999999999999,65.26,1,0
2568,0,0,0,635.6999999999999,61.64,3,0
2569,0,0,0,860.1999999999999,89.76,1,1
2570,0,0,0,547.9000000000001,52.58,1,0
2571,1,1,24,630.3,58.3,3,1
2572,1,0,0,651.9999999999999,64.0,1,0
2573,0,0,0,386.20000000000005,34.32,2,0
2574,0,1,38,452.0,39.17,0,0
2575,0,0,0,642.0,59.230000000000004,1,0
2576,1,0,0,582.4,58.6,3,0
2577,0,1,31,622.1,56.15,1,0
2578,0,1,24,612.6999999999999,59.65,0,0
2579,0,1,30,688.3000000000001,72.99000000000001,1,0
2580,0,1,18,602.1,61.43,2,0
2581,0,1,35,695.0,64.02,2,0
2582,0,1,12,613.4000000000001,65.08,0,0
2583,1,1,29,562.5,50.83,3,0
2584,0,0,0,728.9,74.94,3,1
2585,0,0,0,666.1,71.13,2,0
2586,0,0,0,728.7,75.31,2,1
2587,0,1,28,536.8,56.36,1,0
2588,0,1,34,581.8,67.18,0,0
2589,1,0,0,533.1999999999999,53.190000000000005,1,0
2590,0,0,0,728.5,77.34,3,1
2591,0,1,33,585.8000000000001,53.69,2,0
2592,0,0,0,758.4,69.03999999999999,1,0
2593,1,0,0,624.1999999999999,68.61999999999999,1,1
2594,0,1,30,687.1999999999999,64.55000000000001,0,0
2595,1,0,0,433.7,42.370000000000005,5,1
2596,0,0,0,426.70000000000005,40.82,3,0
2597,1,1,44,554.9,49.99999999999999,0,1
2598,0,0,0,348.59999999999997,40.22,4,1
2599,0,0,0,607.4,56.88,0,0
2600,0,0,0,686.9000000000001,68.97,0,0
2601,0,0,0,605.1,57.96,0,0
2602,0,0,0,639.3000000000001,71.60000000000001,2,0
2603,0,0,0,616.6000000000001,62.55,0,0
2604,0,1,30,705.2,68.76,1,0
2605,1,0,0,630.5999999999999,74.11,2,1
2606,0,0,0,670.9000000000001,73.66000000000001,3,0
2607,0,0,0,641.5999999999999,56.980000000000004,2,0
2608,0,0,0,485.2,50.92999999999999,1,0
2609,0,0,0,595.4,67.86,1,0
2610,0,0,0,485.40000000000003,52.24999999999999,1,0
2611,0,0,0,553.9,55.459999999999994,1,0
2612,0,0,0,541.2,50.27,2,0
2613,0,1,24,525.4,45.48,0,0
2614,0,0,0,759.3,79.19,3,1
2615,0,0,0,644.8,65.82,1,0
2616,1,0,0,621.2,65.11,1,0
2617,0,0,0,582.3,59.94,2,0
2618,0,0,0,575.9,49.07,2,0
2619,0,0,0,745.2,73.65,3,0
2620,0,0,0,558.8,61.61,1,0
2621,0,1,22,620.5999999999999,63.800000000000004,1,0
2622,0,0,0,539.9,52.21000000000001,2,0
2623,0,1,43,609.5999999999999,67.07,2,0
2624,0,0,0,627.3,53.42,4,1
2625,0,0,0,647.5,60.71,1,0
2626,0,1,31,689.2,71.39999999999999,3,0
2627,0,1,30,613.8,66.98,0,0
2628,0,1,42,530.0,56.650000000000006,4,1
2629,0,0,0,648.1,55.4,1,0
2630,0,0,0,419.79999999999995,49.84,1,0
2631,1,1,22,559.6,58.77,1,1
2632,0,0,0,573.3000000000001,56.46,0,0
2633,0,0,0,470.0,38.65,1,0
2634,0,0,0,538.1,62.11,1,0
2635,0,0,0,572.8,61.48,1,0
2636,0,1,33,579.4,65.46000000000001,1,0
2637,0,0,0,474.09999999999997,43.44,1,0
2638,0,0,0,549.4,56.64,2,0
2639,0,1,21,529.1999999999999,50.44,1,0
2640,1,0,0,525.3,52.980000000000004,1,0
2641,1,0,0,605.0,61.53999999999999,4,1
2642,0,1,22,648.5999999999999,69.35000000000001,2,0
2643,0,0,0,616.3999999999999,66.59,4,0
2644,0,0,0,656.1999999999999,65.56,1,0
2645,1,0,0,712.4000000000001,71.21,4,0
2646,0,0,0,520.8,53.98,2,0
2647,0,0,0,626.1999999999999,59.519999999999996,2,0
2648,0,0,0,650.9000000000001,66.99,2,0
2649,0,0,0,447.9,41.0,1,0
2650,0,0,0,553.4,58.63999999999999,1,0
2651,0,1,18,447.8,44.76,0,0
2652,0,1,29,615.8,59.74999999999999,0,0
2653,1,0,0,604.5999999999999,61.150000000000006,1,0
2654,0,0,0,629.5,58.559999999999995,2,0
2655,0,0,0,622.1,54.39,3,0
2656,1,0,0,466.2,48.51,4,1
2657,0,0,0,778.6,88.39,4,1
2658,0,0,0,608.3000000000001,55.21,5,1
2659,0,0,0,562.9,56.279999999999994,2,0
2660,0,0,0,585.1999999999999,54.39999999999999,1,0
2661,0,0,0,557.5999999999999,52.169999999999995,2,0
2662,0,1,36,660.6999999999999,60.10000000000001,2,0
2663,0,0,0,585.4,63.53,3,0
2664,0,0,0,675.6,67.74,2,0
2665,0,1,25,755.4,77.01,0,0
0,0,0,0,760.6000000000001,73.32,1,0
1,0,0,0,579.1000000000001,54.2,4,1
2,0,0,0,816.7,92.29,4,1
3,0,0,0,445.0,41.05,2,0
4,0,0,0,524.1999999999999,49.6,1,0
5,0,1,30,452.6,48.42,0,0
6,0,0,0,521.8,59.36000000000001,3,0
7,0,0,0,542.3999999999999,55.53,5,1
8,0,0,0,670.4999999999999,63.620000000000005,2,0
9,0,0,0,537.2,55.36000000000001,3,0
10,0,1,33,592.4,64.0,2,0
11,0,0,0,593.2,65.16,0,0
12,0,0,0,564.2,60.57,2,0
13,0,1,29,736.8000000000001,66.53999999999999,0,0
14,0,0,0,599.1999999999999,62.03,0,1
15,0,0,0,560.5,56.68999999999999,0,0
16,0,0,0,742.5,75.32000000000001,2,1
17,0,0,0,511.0,56.129999999999995,0,0
18,0,0,0,576.4000000000001,52.980000000000004,1,0
19,0,1,29,679.8,75.88000000000001,2,0
20,0,1,32,509.20000000000005,49.0,1,0
21,0,0,0,449.29999999999995,36.48,1,0
22,0,0,0,606.6000000000001,67.83,2,0
23,0,0,0,587.3000000000001,54.919999999999995,1,0
24,0,0,0,567.3000000000001,55.09,1,0
25,0,0,0,570.0,58.989999999999995,1,0
26,0,0,0,618.6,51.239999999999995,1,0
27,0,0,0,580.3,57.60000000000001,1,0
28,0,0,0,629.1,63.82,1,0
29,0,0,0,578.5999999999999,63.81,0,0
30,0,1,27,527.1,55.650000000000006,2,0
31,0,0,0,610.2,53.2,3,0
32,0,0,0,492.20000000000005,47.09,1,0
33,0,0,0,638.2,65.75,2,0
34,0,0,0,589.1999999999999,72.09,2,0
35,0,0,0,695.2,81.57000000000001,2,1
36,0,0,0,521.2,60.370000000000005,2,0
37,0,0,0,596.5,65.82,1,0
38,0,0,0,633.6,57.44,1,0
39,0,0,0,700.7,68.19000000000001,1,0
40,0,1,22,684.9999999999999,70.6,0,0
41,0,0,0,549.5000000000001,52.27,5,1
42,0,0,0,441.8,37.58,0,0
43,0,0,0,639.3000000000001,61.66,4,0
44,0,1,23,672.1999999999999,63.28,2,0
45,0,1,41,595.4,53.01,0,0
46,0,1,32,569.6,58.199999999999996,4,0
47,1,0,0,475.29999999999995,38.78,1,1
48,0,0,0,643.0,61.64,1,0
49,0,0,0,611.8,69.97999999999999,2,0
50,0,1,48,382.5,35.480000000000004,0,0
51,0,0,0,585.5,65.5,3,0
52,0,1,48,533.9000000000001,54.160000000000004,2,1
53,0,0,0,547.5,56.059999999999995,2,0
54,0,0,0,613.0,63.17,2,0
55,0,1,24,590.9,55.559999999999995,2,0
56,0,0,0,882.1999999999999,89.31,1,1
57,0,1,34,757.3,73.48,0,0
58,0,1,37,519.1999999999999,52.07,5,1
59,0,0,0,675.6999999999999,62.58,1,0
60,0,0,0,744.5000000000001,78.74000000000001,1,1
61,0,0,0,829.1,75.14999999999999,0,1
62,0,0,0,656.5,77.76,4,1
63,0,1,35,486.69999999999993,41.42,1,0
64,0,0,0,720.6,74.02,2,0
65,1,0,0,662.1,71.02,2,1
66,1,0,0,650.6999999999999,69.94999999999999,1,0
67,0,0,0,568.4,50.86,0,0
68,0,0,0,654.0999999999999,64.85000000000001,2,0
69,0,0,0,641.5,65.42,1,0
70,0,1,21,539.1,60.59,0,0
71,0,0,0,551.3,61.22,1,0
72,0,0,0,585.6,51.839999999999996,0,0
73,0,0,0,549.5,51.77,0,0
74,0,0,0,749.9000000000001,74.67,1,1
75,0,1,26,513.0,51.23,1,0
76,0,0,0,482.79999999999995,43.660000000000004,2,0
77,0,0,0,676.3000000000001,73.83,0,0
78,0,0,0,634.0,67.72,0,0
79,0,1,16,563.0999999999999,60.79,1,0
80,1,0,0,594.4999999999999,60.730000000000004,1,0
81,0,0,0,590.5,58.61000000000001,3,0
82,0,0,0,555.9,53.53000000000001,2,0
83,0,0,0,536.1,44.349999999999994,0,0
84,0,1,21,646.8,71.67,4,0
85,0,0,0,613.8,57.27,0,0
86,0,0,0,662.5999999999999,60.12,0,0
87,0,1,20,677.8999999999999,69.54,1,0
88,0,0,0,511.59999999999997,44.6,2,0
89,0,0,0,685.6,60.629999999999995,3,0
90,0,1,18,433.0,39.39,1,0
91,0,1,32,493.6,40.239999999999995,3,0
92,0,1,20,627.3,67.78999999999999,0,0
93,0,0,0,599.1999999999999,54.540000000000006,1,0
94,1,0,0,615.0999999999999,68.66,0,0
95,0,0,0,754.3,73.02999999999999,0,0
96,1,0,0,666.0,67.42,1,1
97,0,1,33,667.5999999999999,57.46,2,0
98,1,0,0,502.49999999999994,55.440000000000005,4,1
99,0,1,23,557.6,49.83,3,0
100,0,0,0,777.4,68.68,3,1
101,0,0,0,506.0999999999999,58.07,2,0
102,0,0,0,483.7,60.46999999999999,1,0
103,0,1,22,450.4,33.39,0,0
104,0,0,0,632.6,71.99000000000001,4,0
105,0,0,0,644.4999999999999,66.5,0,0
106,0,1,29,516.4,57.28,0,0
107,0,0,0,646.1,67.84,3,0
108,0,1,31,434.7,44.919999999999995,3,0
109,1,0,0,707.9,78.67,2,1
110,1,1,41,481.6,49.129999999999995,5,1
111,0,0,0,553.3,63.59,2,0
112,0,0,0,653.4000000000001,61.370000000000005,1,0
113,0,1,37,652.8999999999999,57.97,2,0
114,0,0,0,794.3000000000001,77.54,2,1
115,0,0,0,533.4,48.66,5,1
116,0,1,14,430.4,40.089999999999996,1,0
117,0,0,0,529.3,50.739999999999995,1,0
118,0,0,0,507.40000000000003,49.04,2,0
119,0,0,0,576.1999999999999,58.739999999999995,1,0
120,0,1,29,507.70000000000005,46.86,1,0
121,0,0,0,579.6,56.77,3,0
122,0,0,0,663.1999999999999,67.44999999999999,3,0
123,1,1,29,642.1,68.15,1,1
124,1,1,35,710.3999999999999,60.949999999999996,2,0
125,0,0,0,629.9,59.41,3,0
126,0,1,33,488.1,56.42,2,0
127,0,0,0,633.7,62.94,3,0
128,0,0,0,526.2,52.48,1,0
129,0,0,0,549.1,53.620000000000005,2,0
130,0,1,28,649.1999999999999,71.24,0,0
131,0,1,39,543.1,57.47,3,0
132,0,0,0,592.6,56.25,5,1
133,0,0,0,636.1999999999999,59.14,0,0
134,0,0,0,776.6,82.38,1,1
135,0,1,31,671.8,74.3,1,0
136,0,0,0,457.8,51.66,0,0
137,0,1,26,728.0999999999999,79.07000000000001,1,0
138,0,1,36,455.4,46.8,2,0
139,0,0,0,613.6,60.4,1,0
140,0,0,0,642.0,65.63,1,0
141,0,0,0,598.2,61.14999999999999,1,0
142,0,0,0,546.9,48.419999999999995,0,0
143,0,0,0,609.6,58.46,1,0
144,0,0,0,548.9,49.05,3,0
145,0,0,0,602.1,65.84,3,0
146,0,1,21,796.7,86.38,3,0
147,0,0,0,636.5,63.61,2,0
148,0,1,29,606.8,56.06999999999999,3,0
149,0,0,0,622.5,60.48,6,0
150,0,0,0,533.9000000000001,55.2,1,0
151,0,0,0,638.6,60.4,0,0
152,1,1,32,460.1,41.099999999999994,2,0
153,0,0,0,643.3,66.48,2,0
154,1,0,0,659.3999999999999,74.05,1,1
155,0,1,36,434.09999999999997,39.65,6,1
156,0,0,0,645.4000000000001,66.81,1,0
157,0,1,39,643.0,73.01,2,0
158,0,1,26,607.5,61.949999999999996,0,0
159,1,0,0,509.9,54.27,1,0
160,0,0,0,417.9,40.489999999999995,2,0
161,0,1,30,684.4,76.39000000000001,2,0
162,0,1,35,780.6,72.3,0,0
163,1,1,28,447.8,44.67,5,1
164,0,0,0,579.5,57.550000000000004,1,0
165,1,0,0,641.0,68.23,2,0
166,0,1,27,681.9999999999999,68.7,1,0
167,0,1,22,675.4000000000001,73.78999999999999,1,0
168,1,1,45,580.9,70.89,0,0
169,0,0,0,605.2,59.099999999999994,2,0
170,1,0,0,580.9,56.75,1,1
171,0,0,0,594.4,63.4,1,0
172,0,1,41,518.4,50.62,1,0
173,0,0,0,614.5,62.53,1,0
174,0,0,0,642.0,58.03,0,0
175,0,0,0,722.6999999999999,83.14,2,1
176,0,0,0,580.4,64.06,0,0
177,0,1,51,682.2,76.11,1,0
178,0,1,31,585.3,52.24,1,0
179,1,0,0,494.4,58.129999999999995,3,1
180,0,1,24,707.7,70.92,2,0
181,0,0,0,532.1,54.58,1,0
182,0,1,38,669.1999999999999,59.38,3,0
183,1,0,0,647.6999999999999,61.81,2,0
184,0,1,33,672.9,75.61,4,0
185,0,0,0,603.4,61.5,0,0
186,1,0,0,493.0,57.63,2,0
187,0,1,32,692.6000000000001,69.35,1,0
188,0,0,0,551.5,62.040000000000006,0,0
189,0,0,0,489.8,47.74999999999999,1,0
190,0,0,0,553.1999999999999,51.83,1,0
191,0,0,0,511.9,42.02,1,0
192,0,0,0,562.8000000000001,60.8,2,0
193,0,0,0,677.5,62.64,2,0
194,0,1,28,556.9,56.129999999999995,1,0
195,0,0,0,595.7,58.0,4,0
196,0,1,39,597.0,58.25,2,0
197,0,0,0,609.7,57.830000000000005,2,0
198,0,1,34,594.5999999999999,57.230000000000004,0,0
199,0,1,23,605.9,62.43,2,0
200,0,0,0,589.7,60.79,3,0
201,0,1,22,689.7,63.92000000000001,2,1
202,0,0,0,690.5,62.35,3,0
203,0,0,0,727.8,84.56,0,1
204,0,0,0,556.2,59.4,3,0
205,0,1,35,551.9,56.09000000000001,2,0
206,0,0,0,592.8,65.02,2,0
207,0,1,38,575.4000000000001,57.93000000000001,0,0
208,1,0,0,563.0,59.29,2,0
209,0,0,0,675.4,72.31,0,0
210,0,0,0,585.0,56.52,1,0
211,0,0,0,522.9,50.309999999999995,1,0
212,0,0,0,454.2,50.010000000000005,1,0
213,0,1,11,812.3,82.30999999999999,1,0
214,0,0,0,675.9,68.61999999999999,0,0
215,0,0,0,502.3,45.96,2,0
216,0,0,0,577.2,60.65,2,0
217,1,0,0,492.3,60.05,4,0
218,0,0,0,651.1,59.79999999999999,4,0
219,0,0,0,470.70000000000005,51.22,1,0
220,0,0,0,508.5,53.540000000000006,0,0
221,0,1,31,603.2,61.11,1,0
222,0,0,0,629.9,64.75,1,0
223,0,0,0,536.4,50.529999999999994,1,0
224,0,1,27,467.0,33.97,1,0
225,0,0,0,528.3,51.010000000000005,4,1
226,0,0,0,713.8,82.8,0,1
227,0,0,0,614.8999999999999,65.93,3,0
228,1,0,0,610.0,64.89,3,0
229,0,0,0,641.3000000000001,67.49,0,0
230,0,0,0,610.4000000000001,52.95,1,0
231,0,0,0,600.5,64.18,4,0
232,0,1,29,546.2,57.51,3,0
233,0,0,0,543.3,51.260000000000005,0,0
234,0,0,0,572.7,57.98,0,0
235,0,0,0,686.6,63.25999999999999,3,0
236,1,0,0,576.5999999999999,62.089999999999996,1,0
237,0,0,0,481.8,50.550000000000004,1,0
238,0,0,0,574.3000000000001,54.519999999999996,5,1
239,0,0,0,648.6999999999999,61.940000000000005,1,0
240,0,1,19,621.1,62.54,0,0
241,0,0,0,480.2,36.089999999999996,1,0
242,0,1,29,710.9,67.67999999999999,0,0
243,0,0,0,507.1,58.120000000000005,2,0
244,0,0,0,599.7,55.61,1,0
245,0,0,0,486.7,49.45,3,0
246,1,0,0,499.40000000000003,43.849999999999994,2,0
247,0,0,0,516.6999999999999,47.43999999999999,0,0
248,1,0,0,525.6999999999999,49.1,1,0
249,0,0,0,578.8000000000001,63.339999999999996,0,0
250,0,0,0,717.6,71.25,1,0
251,0,0,0,593.5,54.28,1,0
252,1,1,15,460.5,51.06,5,1
253,0,0,0,666.9,52.129999999999995,0,0
254,0,1,25,530.3000000000001,51.040000000000006,0,0
255,0,1,25,465.09999999999997,52.45,2,0
256,1,1,35,663.0,63.36,0,0
257,0,0,0,582.9,62.739999999999995,1,0
258,0,0,0,462.09999999999997,48.22,3,0
259,0,1,31,566.1000000000001,58.22,4,0
260,0,0,0,617.6,65.47999999999999,3,0
261,0,1,31,613.9999999999999,61.42,1,0
262,0,0,0,348.9,37.17999999999999,1,0
263,0,0,0,301.49999999999994,33.51,0,0
264,0,0,0,557.6999999999999,58.43999999999999,4,0
265,0,0,0,492.1,50.11,3,0
266,0,0,0,537.0,55.129999999999995,2,0
267,0,1,35,600.3,60.849999999999994,1,0
268,1,0,0,614.9,61.96,0,0
269,1,0,0,627.3,63.20000000000001,4,0
270,0,0,0,614.0999999999999,51.2,0,0
271,0,0,0,519.7,58.19,1,0
272,0,1,20,570.5999999999999,56.9,2,0
273,0,1,22,361.49999999999994,45.17,3,0
274,0,0,0,516.6,58.2,4,0
275,0,0,0,627.3,67.56,0,0
276,0,0,0,768.1,78.88,1,1
277,0,0,0,617.0,65.25,1,0
278,0,0,0,543.4000000000001,47.949999999999996,1,0
279,0,0,0,693.1,75.94000000000001,2,1
280,0,0,0,537.0,54.199999999999996,2,0
281,0,0,0,623.1,61.73,1,0
282,0,0,0,460.4,40.97,2,1
283,0,0,0,652.1999999999999,64.17999999999999,1,0
284,0,1,30,645.0,65.77,1,0
285,0,0,0,504.0,58.08,0,0
286,0,1,28,714.1,71.06,1,0
287,0,0,0,692.6,74.89999999999999,0,1
288,0,0,0,540.3,55.050000000000004,3,0
289,0,0,0,679.9,70.11,0,0
290,0,0,0,537.0999999999999,60.02,1,0
291,0,0,0,628.9,61.62,1,0
292,0,0,0,495.7,44.69,1,0
293,0,0,0,645.3000000000001,65.86,3,0
294,0,0,0,619.2,60.21999999999999,1,0
295,0,0,0,650.0,71.22999999999999,0,0
296,0,0,0,508.8,53.99,0,0
297,0,0,0,582.7,59.79,0,0
298,0,0,0,473.3,44.7,4,1
299,0,1,31,579.8,49.279999999999994,6,1
300,0,0,0,491.6,53.309999999999995,1,0
301,0,1,20,634.3999999999999,60.1,0,0
302,0,0,0,595.4000000000001,57.99,1,0
303,0,0,0,578.4,51.29,2,0
304,0,1,30,627.8999999999999,53.489999999999995,2,0
305,0,0,0,629.9,66.03,1,0
306,0,0,0,576.3,54.93,0,0
307,0,0,0,586.3000000000001,64.43,1,0
308,0,1,28,443.8,44.68,2,0
309,0,1,35,616.1,61.190000000000005,0,0
310,0,0,0,671.0999999999999,65.39999999999999,1,0
311,0,1,36,619.2,54.45,3,0
312,0,0,0,578.5,67.26,0,0
313,0,1,40,617.4,64.67,8,0
314,0,0,0,647.0999999999999,68.05999999999999,1,0
315,0,0,0,557.1999999999999,53.17999999999999,2,0
316,0,1,19,399.9,45.10000000000001,2,0
317,0,0,0,564.2,53.989999999999995,3,0
318,0,0,0,599.0,60.24,1,0
